experiment,model,item,score,score_top_n,category
AUDIT scale,SmolLM3-3B,1,0.9318574427161059,1.0,
AUDIT scale,SmolLM3-3B,2,2.7533860674726554,3.3843394049723172,
AUDIT scale,SmolLM3-3B,3,0.41049830148171956,0.0,
AUDIT scale,SmolLM3-3B,4,0.9040567951471253,0.04111942434606641,
AUDIT scale,SmolLM3-3B,5,0.13471165766374865,0.04154802499861072,
AUDIT scale,SmolLM3-3B,6,0.09229112389535522,0.0,
AUDIT scale,SmolLM3-3B,7,0.006448738530653514,0.0,
AUDIT scale,SmolLM3-3B,8,0.2077694964675254,0.0,
AUDIT scale,SmolLM3-3B,9,0.1213798107421704,0.0,
AUDIT scale,SmolLM3-3B,10,0.20471270054084031,0.0,
AUDIT scale,SmolLM3-3B,11,0.1718120834702842,0.0,
AUDIT scale,TildeOpen-30b,1,0.9155242483662482,0.37368672238942585,
AUDIT scale,TildeOpen-30b,2,2.457635319907737,3.307667030359196,
AUDIT scale,TildeOpen-30b,3,0.5220407945962238,0.0,
AUDIT scale,TildeOpen-30b,4,0.9960826718014065,0.0382149704810501,
AUDIT scale,TildeOpen-30b,5,0.2082424002053155,0.0,
AUDIT scale,TildeOpen-30b,6,0.1769838000137521,0.0,
AUDIT scale,TildeOpen-30b,7,0.01496075634873841,0.0,
AUDIT scale,TildeOpen-30b,8,0.3715977406922348,0.046851429193021425,
AUDIT scale,TildeOpen-30b,9,0.27639038712099634,0.0,
AUDIT scale,TildeOpen-30b,10,0.2582327001907066,0.8001368361408374,
AUDIT scale,TildeOpen-30b,11,0.22994692839330308,1.0836998443106907,
AUDIT scale,bloomz-3b,1,0.935821663450559,1.0,
AUDIT scale,bloomz-3b,2,2.2637378854491974,1.4088373394960565,
AUDIT scale,bloomz-3b,3,0.9872554812298532,1.0601255995523822,
AUDIT scale,bloomz-3b,4,1.0852302754115852,0.1609256840473346,
AUDIT scale,bloomz-3b,5,0.149110206910264,0.0,
AUDIT scale,bloomz-3b,6,0.053002751314528855,0.0,
AUDIT scale,bloomz-3b,7,0.005501413902919776,0.0,
AUDIT scale,bloomz-3b,8,0.1516557766429208,0.0,
AUDIT scale,bloomz-3b,9,0.13590163762318028,0.0,
AUDIT scale,bloomz-3b,10,0.1856373613102849,0.03938120248853776,
AUDIT scale,bloomz-3b,11,0.17597395532808174,0.08106623061411743,
AUDIT scale,bloomz-7b1,1,0.9202848928308752,0.32990419032953,
AUDIT scale,bloomz-7b1,2,2.2692241360741483,1.4889487280952916,
AUDIT scale,bloomz-7b1,3,1.2006002212224738,2.0,
AUDIT scale,bloomz-7b1,4,1.2820882220537444,1.0,
AUDIT scale,bloomz-7b1,5,0.23955006102040124,0.0,
AUDIT scale,bloomz-7b1,6,0.18717753292385395,0.0,
AUDIT scale,bloomz-7b1,7,0.013768724945567839,0.0,
AUDIT scale,bloomz-7b1,8,0.3415045671157269,0.0,
AUDIT scale,bloomz-7b1,9,0.2631975466662701,0.0,
AUDIT scale,bloomz-7b1,10,0.18647488520067224,0.0,
AUDIT scale,bloomz-7b1,11,0.17502159326796057,0.0,
AUDIT scale,gemma-2-27b-it,1,0.9358346300225157,1.0,
AUDIT scale,gemma-2-27b-it,2,2.352195193718342,2.777050742624781,
AUDIT scale,gemma-2-27b-it,3,0.849381086370612,1.0368756230691085,
AUDIT scale,gemma-2-27b-it,4,0.8974855087131627,0.0,
AUDIT scale,gemma-2-27b-it,5,0.24315080909409573,0.0,
AUDIT scale,gemma-2-27b-it,6,0.16029976307351917,0.0,
AUDIT scale,gemma-2-27b-it,7,0.013531742386338369,0.0,
AUDIT scale,gemma-2-27b-it,8,0.3855407651896857,0.0,
AUDIT scale,gemma-2-27b-it,9,0.20839735081340852,0.0,
AUDIT scale,gemma-2-27b-it,10,0.16066535857208872,0.0,
AUDIT scale,gemma-2-27b-it,11,0.16421552811510462,0.0,
AUDIT scale,gemma-2-2b-it,1,0.9119736839511294,0.0,
AUDIT scale,gemma-2-2b-it,2,2.438309608239572,2.450211276413357,
AUDIT scale,gemma-2-2b-it,3,0.713211758633636,0.3089612531701065,
AUDIT scale,gemma-2-2b-it,4,0.9674028725143365,0.0,
AUDIT scale,gemma-2-2b-it,5,0.24395683616567254,0.0,
AUDIT scale,gemma-2-2b-it,6,0.15297637672335937,0.0,
AUDIT scale,gemma-2-2b-it,7,0.011773202230162197,0.0,
AUDIT scale,gemma-2-2b-it,8,0.28862254677169064,0.0,
AUDIT scale,gemma-2-2b-it,9,0.2105454398495262,0.0,
AUDIT scale,gemma-2-2b-it,10,0.18797517258656482,0.0,
AUDIT scale,gemma-2-2b-it,11,0.16611347824994604,0.0,
AUDIT scale,gemma-2-9b-it,1,0.923398994984428,1.0,
AUDIT scale,gemma-2-9b-it,2,2.4022163843687454,1.3809288588626187,
AUDIT scale,gemma-2-9b-it,3,0.7642483060883823,1.1460118147473926,
AUDIT scale,gemma-2-9b-it,4,1.135726256789448,0.7782391935597828,
AUDIT scale,gemma-2-9b-it,5,0.27146388692336354,0.16518220658054458,
AUDIT scale,gemma-2-9b-it,6,0.188264196911832,0.0683660830272762,
AUDIT scale,gemma-2-9b-it,7,0.014612376275240504,0.009653594838959199,
AUDIT scale,gemma-2-9b-it,8,0.40100914438961255,0.17817264420902532,
AUDIT scale,gemma-2-9b-it,9,0.3105617092203352,0.219244709490513,
AUDIT scale,gemma-2-9b-it,10,0.23784880665141306,0.019534575843444618,
AUDIT scale,gemma-2-9b-it,11,0.20216395339047613,0.0,
AUDIT scale,gemma-3-12b-it,1,0.918107702293943,0.4449365517793501,
AUDIT scale,gemma-3-12b-it,2,2.454372417700358,1.399405957917129,
AUDIT scale,gemma-3-12b-it,3,0.903327821622393,1.9284741648390358,
AUDIT scale,gemma-3-12b-it,4,1.2596450428551198,2.076033362661111,
AUDIT scale,gemma-3-12b-it,5,0.2650635218772156,0.009813817958833366,
AUDIT scale,gemma-3-12b-it,6,0.1761337812513292,0.010253022150950624,
AUDIT scale,gemma-3-12b-it,7,0.014382319903887282,0.0,
AUDIT scale,gemma-3-12b-it,8,0.36435272659146706,0.0,
AUDIT scale,gemma-3-12b-it,9,0.24684641970663945,0.0,
AUDIT scale,gemma-3-12b-it,10,0.2564135793029979,0.0,
AUDIT scale,gemma-3-12b-it,11,0.2053888485266668,0.041305326238973775,
AUDIT scale,gemma-3-1b-it,1,0.9364542428469161,1.0,
AUDIT scale,gemma-3-1b-it,2,2.404260070079174,2.9999999999999987,
AUDIT scale,gemma-3-1b-it,3,0.5717882297822209,0.0,
AUDIT scale,gemma-3-1b-it,4,0.9886442834764222,0.0,
AUDIT scale,gemma-3-1b-it,5,0.3038271372365279,0.12998443468026033,
AUDIT scale,gemma-3-1b-it,6,0.204889924637252,0.04269547742451132,
AUDIT scale,gemma-3-1b-it,7,0.018760412987212715,0.06449146721727855,
AUDIT scale,gemma-3-1b-it,8,0.44080899301253745,0.24618163816355887,
AUDIT scale,gemma-3-1b-it,9,0.3442315038624151,1.0124245425659666,
AUDIT scale,gemma-3-1b-it,10,0.21100210199710712,0.2908957214065412,
AUDIT scale,gemma-3-1b-it,11,0.16789094072083927,0.24471138879233711,
AUDIT scale,gemma-3-27b-it,1,0.9159378114452639,0.3415186271281965,
AUDIT scale,gemma-3-27b-it,2,2.4932082065738697,3.6071479496585637,
AUDIT scale,gemma-3-27b-it,3,0.5303667865361581,0.0,
AUDIT scale,gemma-3-27b-it,4,1.0416761329041206,0.8315246982653102,
AUDIT scale,gemma-3-27b-it,5,0.25871474062475996,0.165948289047776,
AUDIT scale,gemma-3-27b-it,6,0.1733776353782054,0.0,
AUDIT scale,gemma-3-27b-it,7,0.015186672390973736,0.0,
AUDIT scale,gemma-3-27b-it,8,0.3519014089576931,0.0,
AUDIT scale,gemma-3-27b-it,9,0.27048296581476544,0.0,
AUDIT scale,gemma-3-27b-it,10,0.2432562878318364,0.0,
AUDIT scale,gemma-3-27b-it,11,0.21973364654137195,0.5755730633989096,
AUDIT scale,gemma-3-4b-it,1,0.8303921843093862,0.24597061726758476,
AUDIT scale,gemma-3-4b-it,2,2.517793040755268,2.6747335237317826,
AUDIT scale,gemma-3-4b-it,3,0.7805557649627485,1.6551703809046947,
AUDIT scale,gemma-3-4b-it,4,0.9438193623651645,0.0,
AUDIT scale,gemma-3-4b-it,5,0.16989352585340822,0.0,
AUDIT scale,gemma-3-4b-it,6,0.11600601784988954,0.0,
AUDIT scale,gemma-3-4b-it,7,0.010360824667522535,0.0,
AUDIT scale,gemma-3-4b-it,8,0.2897536458253611,0.04025509915637542,
AUDIT scale,gemma-3-4b-it,9,0.21502975204621558,0.01842351687662316,
AUDIT scale,gemma-3-4b-it,10,0.15847601116588936,0.0,
AUDIT scale,gemma-3-4b-it,11,0.16105315495035802,0.21078724164586427,
AUDIT scale,gpt-oss-20b,1,0.9208180068650546,1.0,
AUDIT scale,gpt-oss-20b,2,2.4638480692257847,3.0000000000000004,
AUDIT scale,gpt-oss-20b,3,0.72659644888516,0.7016323610913867,
AUDIT scale,gpt-oss-20b,4,1.1344210463037516,0.154151808823715,
AUDIT scale,gpt-oss-20b,5,0.2801120563319521,0.09785140499093897,
AUDIT scale,gpt-oss-20b,6,0.24555052510251887,0.45711623643734417,
AUDIT scale,gpt-oss-20b,7,0.020326816480079356,0.03614803718300573,
AUDIT scale,gpt-oss-20b,8,0.5108465076729928,1.1041973297105612,
AUDIT scale,gpt-oss-20b,9,0.3948707787029835,1.008174743013343,
AUDIT scale,gpt-oss-20b,10,0.27288270277517196,1.1484395772084734,
AUDIT scale,gpt-oss-20b,11,0.34590841763453734,2.5162531051233854,
AUDIT scale,granite-3.3-2b-instruct,1,0.8431082706682651,0.0,
AUDIT scale,granite-3.3-2b-instruct,2,2.425179668349789,2.8086708809576484,
AUDIT scale,granite-3.3-2b-instruct,3,0.4608184748975413,0.0,
AUDIT scale,granite-3.3-2b-instruct,4,1.0148988433958006,0.5413005683430206,
AUDIT scale,granite-3.3-2b-instruct,5,0.16191763950677585,0.07829215184728681,
AUDIT scale,granite-3.3-2b-instruct,6,0.11275695262681926,0.0,
AUDIT scale,granite-3.3-2b-instruct,7,0.008122747550654173,0.0,
AUDIT scale,granite-3.3-2b-instruct,8,0.2793207476675291,0.08055583318015846,
AUDIT scale,granite-3.3-2b-instruct,9,0.17641676221842872,0.0,
AUDIT scale,granite-3.3-2b-instruct,10,0.43050255177974,1.1852082931102683,
AUDIT scale,granite-3.3-2b-instruct,11,0.2428815012158798,1.0467301330726262,
AUDIT scale,granite-3.3-8b-instruct,1,0.922873217377652,1.0,
AUDIT scale,granite-3.3-8b-instruct,2,2.4383489875802207,1.6074976448765015,
AUDIT scale,granite-3.3-8b-instruct,3,0.7483528275859591,1.0,
AUDIT scale,granite-3.3-8b-instruct,4,1.1948668347579179,1.3405681058332302,
AUDIT scale,granite-3.3-8b-instruct,5,0.3755551719502742,1.2727212660827993,
AUDIT scale,granite-3.3-8b-instruct,6,0.22684077966031418,0.401746845109039,
AUDIT scale,granite-3.3-8b-instruct,7,0.01902786426942226,0.025245049951863222,
AUDIT scale,granite-3.3-8b-instruct,8,0.4723601687965528,0.9584554837237557,
AUDIT scale,granite-3.3-8b-instruct,9,0.2956228311352827,0.20628312111429933,
AUDIT scale,granite-3.3-8b-instruct,10,0.1815690804557317,0.7551872407984666,
AUDIT scale,granite-3.3-8b-instruct,11,0.2112294643677633,0.95318792810796,
AUDIT scale,zephyr-7b-beta,1,0.9142077512497787,1.0,
AUDIT scale,zephyr-7b-beta,2,2.584012715607487,3.0,
AUDIT scale,zephyr-7b-beta,3,1.1963665011100886,1.4613154150918237,
AUDIT scale,zephyr-7b-beta,4,1.2650567120134733,2.0336472595822324,
AUDIT scale,zephyr-7b-beta,5,0.20132214666914988,0.01078770360783941,
AUDIT scale,zephyr-7b-beta,6,0.15304340384010218,0.0,
AUDIT scale,zephyr-7b-beta,7,0.01263184142455653,0.0,
AUDIT scale,zephyr-7b-beta,8,0.338845629348403,0.04570790027631857,
AUDIT scale,zephyr-7b-beta,9,0.3231963325308214,0.3627411399212058,
AUDIT scale,zephyr-7b-beta,10,0.17477509225287824,0.7752397650860132,
AUDIT scale,zephyr-7b-beta,11,0.2219040801717967,0.21999999999999992,
BARRAT scale,Apertus-70B-Instruct-2509,1,2.358206974110275,2.9999999999999996,BISn
BARRAT scale,Apertus-70B-Instruct-2509,2,2.557268390417082,3.0,BISm
BARRAT scale,Apertus-70B-Instruct-2509,3,1.9520438838327474,1.2806371576366313,BISm
BARRAT scale,Apertus-70B-Instruct-2509,4,2.3898897298517463,2.270787089909355,BISm
BARRAT scale,Apertus-70B-Instruct-2509,5,2.174752601361787,2.316739211112865,BISa
BARRAT scale,Apertus-70B-Instruct-2509,6,2.441617066835188,2.26571804436819,BISa
BARRAT scale,Apertus-70B-Instruct-2509,7,2.344504281722313,2.308490641824897,BISn
BARRAT scale,Apertus-70B-Instruct-2509,8,2.0056119885084738,2.2370665672213588,BISn
BARRAT scale,Apertus-70B-Instruct-2509,9,1.8556099384137292,1.0,BISa
BARRAT scale,Apertus-70B-Instruct-2509,10,2.647668393147919,2.3321087234923517,BISn
BARRAT scale,Apertus-70B-Instruct-2509,11,2.380849555598534,3.054796420601788,BISa
BARRAT scale,Apertus-70B-Instruct-2509,12,1.9216661324930198,1.0,BISn
BARRAT scale,Apertus-70B-Instruct-2509,13,2.5158155537375557,1.808774183781591,BISn
BARRAT scale,Apertus-70B-Instruct-2509,14,2.1157128800947973,2.0164294661094098,BISn
BARRAT scale,Apertus-70B-Instruct-2509,15,2.044191114589315,1.0,BISn
BARRAT scale,Apertus-70B-Instruct-2509,16,1.633716844414805,1.5528382940358854,BISm
BARRAT scale,Apertus-70B-Instruct-2509,17,2.6847773690403183,3.369389921598081,BISm
BARRAT scale,Apertus-70B-Instruct-2509,18,2.028542915185906,2.015371162659731,BISn
BARRAT scale,Apertus-70B-Instruct-2509,19,2.537384586411229,2.3512043746665694,BISm
BARRAT scale,Apertus-70B-Instruct-2509,20,2.436430191084655,2.865018394865408,BISa
BARRAT scale,Apertus-70B-Instruct-2509,21,2.039402702158065,2.0394568066154424,BISm
BARRAT scale,Apertus-70B-Instruct-2509,22,2.4262643335707588,2.108740196994159,BISm
BARRAT scale,Apertus-70B-Instruct-2509,23,2.34718531588339,2.177759381657007,BISm
BARRAT scale,Apertus-70B-Instruct-2509,24,1.880507644785385,2.0969269075542116,BISa
BARRAT scale,Apertus-70B-Instruct-2509,25,2.1039427590309234,2.1595021763811606,BISm
BARRAT scale,Apertus-70B-Instruct-2509,26,2.3818782187074152,2.279674757540635,BISa
BARRAT scale,Apertus-70B-Instruct-2509,27,2.374645489179644,2.067902857022927,BISn
BARRAT scale,Apertus-70B-Instruct-2509,28,2.0612879118255263,2.079702421189856,BISa
BARRAT scale,Apertus-70B-Instruct-2509,29,2.4293078338922354,1.9994022989471156,BISn
BARRAT scale,Apertus-70B-Instruct-2509,30,2.293142276849898,2.559474878585078,BISm
BARRAT scale,Apertus-8B-Instruct-2509,1,2.189780723748041,2.0,BISn
BARRAT scale,Apertus-8B-Instruct-2509,2,2.1469225106030025,2.48402763224591,BISm
BARRAT scale,Apertus-8B-Instruct-2509,3,2.154653740143954,2.4942892006104542,BISm
BARRAT scale,Apertus-8B-Instruct-2509,4,2.3219421606548707,3.2706857924214656,BISm
BARRAT scale,Apertus-8B-Instruct-2509,5,1.9748361905426801,1.847872874715793,BISa
BARRAT scale,Apertus-8B-Instruct-2509,6,2.4312070801551617,3.003264722600719,BISa
BARRAT scale,Apertus-8B-Instruct-2509,7,2.3235465449304313,1.0680570301689989,BISn
BARRAT scale,Apertus-8B-Instruct-2509,8,1.8430900279680424,1.0,BISn
BARRAT scale,Apertus-8B-Instruct-2509,9,1.965591350145505,1.0343816741500595,BISa
BARRAT scale,Apertus-8B-Instruct-2509,10,2.599757654606921,2.037574006911458,BISn
BARRAT scale,Apertus-8B-Instruct-2509,11,2.188752266643289,2.9340169153704,BISa
BARRAT scale,Apertus-8B-Instruct-2509,12,1.8041507183656607,1.0,BISn
BARRAT scale,Apertus-8B-Instruct-2509,13,2.509947789609599,1.56792252645668,BISn
BARRAT scale,Apertus-8B-Instruct-2509,14,2.0911162021481955,1.7083061178746526,BISn
BARRAT scale,Apertus-8B-Instruct-2509,15,1.9814485304449785,1.0,BISn
BARRAT scale,Apertus-8B-Instruct-2509,16,1.7558714237900503,1.5532474830825167,BISm
BARRAT scale,Apertus-8B-Instruct-2509,17,2.6227813787866174,3.4558382947246007,BISm
BARRAT scale,Apertus-8B-Instruct-2509,18,1.997454751095323,1.6386160983731224,BISn
BARRAT scale,Apertus-8B-Instruct-2509,19,2.537869478433327,3.0013068956653153,BISm
BARRAT scale,Apertus-8B-Instruct-2509,20,2.3249434799477164,1.3040253914593096,BISa
BARRAT scale,Apertus-8B-Instruct-2509,21,1.733069199151846,2.2993381678665052,BISm
BARRAT scale,Apertus-8B-Instruct-2509,22,2.3650491687999993,2.359361658293106,BISm
BARRAT scale,Apertus-8B-Instruct-2509,23,2.0992980433959394,1.656176655958806,BISm
BARRAT scale,Apertus-8B-Instruct-2509,24,1.5360447633188412,1.4429504173121313,BISa
BARRAT scale,Apertus-8B-Instruct-2509,25,1.6571804260519345,1.5047660033355568,BISm
BARRAT scale,Apertus-8B-Instruct-2509,26,2.285017919392736,1.9393259475469353,BISa
BARRAT scale,Apertus-8B-Instruct-2509,27,2.3561213780321917,2.7282991405873953,BISn
BARRAT scale,Apertus-8B-Instruct-2509,28,1.6915161154635558,1.2107844265827215,BISa
BARRAT scale,Apertus-8B-Instruct-2509,29,2.522424351515039,2.0084023109802893,BISn
BARRAT scale,Apertus-8B-Instruct-2509,30,2.2635536453572884,1.3699519613259925,BISm
BARRAT scale,Falcon-3-10B-Instruct,1,2.2480695239303907,1.0,BISn
BARRAT scale,Falcon-3-10B-Instruct,2,2.1334700219751506,2.196742412200069,BISm
BARRAT scale,Falcon-3-10B-Instruct,3,2.2730882633004383,2.8353269935509022,BISm
BARRAT scale,Falcon-3-10B-Instruct,4,2.3894310447858125,3.184164463274085,BISm
BARRAT scale,Falcon-3-10B-Instruct,5,1.893221782909152,1.3530383452829862,BISa
BARRAT scale,Falcon-3-10B-Instruct,6,2.437214860594739,3.3929988736721857,BISa
BARRAT scale,Falcon-3-10B-Instruct,7,2.25954212930199,1.8443334893679202,BISn
BARRAT scale,Falcon-3-10B-Instruct,8,1.7499579289686698,1.0570246195552864,BISn
BARRAT scale,Falcon-3-10B-Instruct,9,1.8825235595068877,1.2032851576208956,BISa
BARRAT scale,Falcon-3-10B-Instruct,10,3.058975980049647,3.9747877091161565,BISn
BARRAT scale,Falcon-3-10B-Instruct,11,2.1215147059040054,1.8007188753802847,BISa
BARRAT scale,Falcon-3-10B-Instruct,12,1.9016048377887493,1.2017953801452204,BISn
BARRAT scale,Falcon-3-10B-Instruct,13,2.6163323163848786,3.0555733585929863,BISn
BARRAT scale,Falcon-3-10B-Instruct,14,2.0051408267001682,1.7262084034791272,BISn
BARRAT scale,Falcon-3-10B-Instruct,15,1.942845850070123,1.2818268692954777,BISn
BARRAT scale,Falcon-3-10B-Instruct,16,1.3909816712566743,1.0529119525974926,BISm
BARRAT scale,Falcon-3-10B-Instruct,17,2.6624435071759054,2.953171770276141,BISm
BARRAT scale,Falcon-3-10B-Instruct,18,1.6589860202775328,1.1207669853631694,BISn
BARRAT scale,Falcon-3-10B-Instruct,19,2.5901114860562515,2.712372182749882,BISm
BARRAT scale,Falcon-3-10B-Instruct,20,2.354335245193403,2.236937866842808,BISa
BARRAT scale,Falcon-3-10B-Instruct,21,1.5210492323507643,1.4895203281424274,BISm
BARRAT scale,Falcon-3-10B-Instruct,22,2.3263407706371058,2.4038920590841237,BISm
BARRAT scale,Falcon-3-10B-Instruct,23,1.6392295190813404,1.0749285070832102,BISm
BARRAT scale,Falcon-3-10B-Instruct,24,1.2126514052234352,1.0853609328763918,BISa
BARRAT scale,Falcon-3-10B-Instruct,25,1.3301569199396888,1.0,BISm
BARRAT scale,Falcon-3-10B-Instruct,26,2.1491873166616595,1.865591343618077,BISa
BARRAT scale,Falcon-3-10B-Instruct,27,2.306310189607345,2.3541527075384243,BISn
BARRAT scale,Falcon-3-10B-Instruct,28,1.6797419274562695,1.4875305400787968,BISa
BARRAT scale,Falcon-3-10B-Instruct,29,2.4927968466940382,2.2298673835549288,BISn
BARRAT scale,Falcon-3-10B-Instruct,30,2.2250282983551815,2.267025361945364,BISm
BARRAT scale,Falcon-3-1B-Instruct,1,2.353682114309201,2.400915218947114,BISn
BARRAT scale,Falcon-3-1B-Instruct,2,2.029400881072822,1.0,BISm
BARRAT scale,Falcon-3-1B-Instruct,3,1.9454526813873154,1.1597577520414113,BISm
BARRAT scale,Falcon-3-1B-Instruct,4,2.0522791132202043,1.3820576474344137,BISm
BARRAT scale,Falcon-3-1B-Instruct,5,1.7905637318561956,1.2742289304336105,BISa
BARRAT scale,Falcon-3-1B-Instruct,6,2.235187828965717,2.195824171979702,BISa
BARRAT scale,Falcon-3-1B-Instruct,7,2.4167365507051426,2.3376086102848714,BISn
BARRAT scale,Falcon-3-1B-Instruct,8,1.9148856492206374,1.2089806385701167,BISn
BARRAT scale,Falcon-3-1B-Instruct,9,2.1428178888942355,1.5664174433471476,BISa
BARRAT scale,Falcon-3-1B-Instruct,10,2.7743758437150117,2.9996070313587,BISn
BARRAT scale,Falcon-3-1B-Instruct,11,1.8185221305098902,1.2412553890717994,BISa
BARRAT scale,Falcon-3-1B-Instruct,12,2.109067480268072,2.2709544913465076,BISn
BARRAT scale,Falcon-3-1B-Instruct,13,2.6698189622991197,3.088386397153591,BISn
BARRAT scale,Falcon-3-1B-Instruct,14,1.8828324959962133,1.4552359786034983,BISn
BARRAT scale,Falcon-3-1B-Instruct,15,2.307754309247437,2.744242557689042,BISn
BARRAT scale,Falcon-3-1B-Instruct,16,1.5983225025762822,1.1563631551063547,BISm
BARRAT scale,Falcon-3-1B-Instruct,17,2.576736259105719,3.253728109653599,BISm
BARRAT scale,Falcon-3-1B-Instruct,18,1.937348677599832,2.1894709528817327,BISn
BARRAT scale,Falcon-3-1B-Instruct,19,2.481390044376934,2.64840005957579,BISm
BARRAT scale,Falcon-3-1B-Instruct,20,2.3451901276610303,1.8000004832184182,BISa
BARRAT scale,Falcon-3-1B-Instruct,21,1.5248377550086138,1.190466820698209,BISm
BARRAT scale,Falcon-3-1B-Instruct,22,2.2568008138571454,2.1352836583626345,BISm
BARRAT scale,Falcon-3-1B-Instruct,23,2.150651395984224,2.5112458743073365,BISm
BARRAT scale,Falcon-3-1B-Instruct,24,1.5360440984018777,2.0207525843294025,BISa
BARRAT scale,Falcon-3-1B-Instruct,25,1.5410400062069816,1.3406288565114133,BISm
BARRAT scale,Falcon-3-1B-Instruct,26,2.2804563996884184,2.4152885707817124,BISa
BARRAT scale,Falcon-3-1B-Instruct,27,2.307159531657327,2.463970039828747,BISn
BARRAT scale,Falcon-3-1B-Instruct,28,1.6629944259461393,1.6519489918392614,BISa
BARRAT scale,Falcon-3-1B-Instruct,29,2.5551848181233265,2.6148231661425414,BISn
BARRAT scale,Falcon-3-1B-Instruct,30,2.2080050582551487,1.256388057579266,BISm
BARRAT scale,Falcon-3-7B-Instruct,1,2.151508097624115,1.0,BISn
BARRAT scale,Falcon-3-7B-Instruct,2,2.1751860757702723,2.3524737555294517,BISm
BARRAT scale,Falcon-3-7B-Instruct,3,2.0923538748039707,1.7540904939595563,BISm
BARRAT scale,Falcon-3-7B-Instruct,4,2.302832346582658,2.5670709809497785,BISm
BARRAT scale,Falcon-3-7B-Instruct,5,1.9347950759883485,1.7657605872185906,BISa
BARRAT scale,Falcon-3-7B-Instruct,6,2.3843503441975247,2.5838382869523246,BISa
BARRAT scale,Falcon-3-7B-Instruct,7,2.305080096116423,1.6822378834992076,BISn
BARRAT scale,Falcon-3-7B-Instruct,8,1.8031123052914202,1.0,BISn
BARRAT scale,Falcon-3-7B-Instruct,9,2.0152703680418407,1.028250815988446,BISa
BARRAT scale,Falcon-3-7B-Instruct,10,2.682263102352644,2.3460797130230473,BISn
BARRAT scale,Falcon-3-7B-Instruct,11,2.0878608511481285,2.849522920187915,BISa
BARRAT scale,Falcon-3-7B-Instruct,12,1.9506284966888134,1.0277411451551473,BISn
BARRAT scale,Falcon-3-7B-Instruct,13,2.5149788447931485,1.873101787171379,BISn
BARRAT scale,Falcon-3-7B-Instruct,14,2.1365589762843316,2.7891557132568576,BISn
BARRAT scale,Falcon-3-7B-Instruct,15,2.123434754912656,1.3981350468242186,BISn
BARRAT scale,Falcon-3-7B-Instruct,16,1.6766737123729625,1.0894005321479165,BISm
BARRAT scale,Falcon-3-7B-Instruct,17,2.6282515002704074,3.6557586224931002,BISm
BARRAT scale,Falcon-3-7B-Instruct,18,1.9899745206103199,1.9787164618403172,BISn
BARRAT scale,Falcon-3-7B-Instruct,19,2.5844863997155043,3.198204570828458,BISm
BARRAT scale,Falcon-3-7B-Instruct,20,2.3190210750190667,1.5096918112583844,BISa
BARRAT scale,Falcon-3-7B-Instruct,21,1.6203117834706973,1.5251789810104546,BISm
BARRAT scale,Falcon-3-7B-Instruct,22,2.4310243758325205,3.1282909881198036,BISm
BARRAT scale,Falcon-3-7B-Instruct,23,2.176815810429972,2.8238934538630036,BISm
BARRAT scale,Falcon-3-7B-Instruct,24,1.3650951660526776,1.2062042622045395,BISa
BARRAT scale,Falcon-3-7B-Instruct,25,1.5718890929930487,1.7840976619517583,BISm
BARRAT scale,Falcon-3-7B-Instruct,26,2.3113663414725987,2.404890820198395,BISa
BARRAT scale,Falcon-3-7B-Instruct,27,2.3934141652643466,2.9539682948003128,BISn
BARRAT scale,Falcon-3-7B-Instruct,28,1.6386513347839213,1.4853963105523995,BISa
BARRAT scale,Falcon-3-7B-Instruct,29,2.414746148051397,1.6002243234846447,BISn
BARRAT scale,Falcon-3-7B-Instruct,30,2.120010228580519,1.0604487668795162,BISm
BARRAT scale,LFM2-1.2B,1,2.3940169184356086,2.4814916664774587,BISn
BARRAT scale,LFM2-1.2B,2,2.1900090488627124,2.5318402882856454,BISm
BARRAT scale,LFM2-1.2B,3,2.08397700940213,1.4371384282059785,BISm
BARRAT scale,LFM2-1.2B,4,2.2526207672939464,2.106086483498502,BISm
BARRAT scale,LFM2-1.2B,5,1.9690143038330608,2.248263496631453,BISa
BARRAT scale,LFM2-1.2B,6,2.367607267209991,2.4385459736512396,BISa
BARRAT scale,LFM2-1.2B,7,2.410094001048641,2.285113816558004,BISn
